"X"	"SRR2467276"	"SRR2467277"	"SRR2467280"	"SRR2467281"	"SRR2467283"	"SRR2467284"	"SRR2467286"	"SRR2467287"	"SRR2467291"	"SRR2467294"	"SRR2467295"	"SRR2467296"	"SRR2467298"	"SRR2467299"	"SRR2467301"	"SRR2467302"	"SRR2467304"	"SRR2467305"	"SRR2467307"	"SRR2467308"	"SRR2467310"	"SRR2467311"	"SRR2467313"	"SRR2467314"	"SRR2467316"	"SRR2467317"	"SRR2467319"	"SRR2467320"	"SRR2467321"	"SRR2467323"	"SRR2467325"	"SRR2467326"	"SRR2467327"	"SRR2467329"	"SRR2467331"	"SRR2467332"	"SRR2467334"	"SRR2467335"	"SRR2467336"	"SRR2467338"
"GB-GCA-900086605.1-LT571470.1--2"	0	0	0.149616607443426	0	0	0	0	0	0	0	0	0	0	0	0.145620969419596	0	0	0.180402582605393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097692943563538	0	0	0.197658506918048	0	0	0
"GB-GCA-900543035.1-UQPV01000008.1"	0	0	0	0	0.0690925840626439	0.25405511041626	0	0	0	0	0	0	0.287422395953093	0.345984483120151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138560599885891	0.166527893422148	0	0	0	0	0	0	0	0	0	0
"GB-GCA-900545115.1-UQXN01000021.1"	0	0	0.570413315878063	0.501770956316411	0.587286964532474	1.44615985929255	0.237627854117161	0.0877278487181987	0	0	0	0	0	0	0.478468899521531	0.153295861011753	0	0	0	0	0	0	0.210028878970859	0.372641875630774	1.31708115183246	2.86741214057508	0.186929863915059	0.173145182235304	0	0	0	0	0	0	0.903990024937656	0.250312891113892	0	0	0.289342549429352	0.261001957514681
"GB-GCA-900546085.1-URBS01000003.1"	0.236709734687839	0.447290840703466	0	0	0	0	0	0	0	0	0	0.412603150787697	0	0	0	0	0	0	0	0	0	0	0	0	1.26799738219895	1.3258785942492	0	0	0.301573070339881	0.656860024054029	0.0744904178235254	0	0	0	0	0	0	0	0	0
"GB-GCA-900761785.1-CAAFEE010000120.1"	0	0	0.523658126051992	0	0	0.12702755520813	0	0	0	0	0	0	0.0689813750287422	0	0	0	0	0	0.0957187608771319	0.1982897508985	0.121178225205071	0	0	0	0	0	0.0897263346792283	0.0779153320058869	0.16301247045399	0.111018595614765	0.433398794609602	0.436189672154214	0	0	0	0	0	0	0	0
"GB-GCA-900762515.1-CAAFHA010000156.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746402877697842	0.902012913026965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233790523690773	0.250312891113892	0	0	0	0
"GB-GCA-902363695.1-CABJAY010000011.1"	0	0	0.289882176921638	0	0.0460617227084293	0	0	0	0	0	0.126816895912594	0	0	0	0	0	0.26978417266187	0	0.0783153498085625	0.0991448754492502	0	0	0	0	0	0	0	0.112544368452948	0.0815062352269949	0.148024794153021	0	0.189953566905867	0	0	0	0.0883457262754914	0.205260757184127	0.165367351759981	0	0
"GB-GCA-902364425.1-CABJDX010000004.1"	0	0	1.19693285954741	0	0	0	0	0	0.536339754816112	0	0	0	0	0	0	0	0.971223021582734	2.62058488416255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58977556109726	0.765662961054259	0	0	0	0.0942507068803016
"GB-GCA-902364905.1-CABJFP010000006.1"	0	0.142319812951103	0	0	0	0	0.165306333298895	0.233940929915196	0.186077057793345	0.143198090692124	0	1.13465866466617	0.21844102092435	0.304046970014678	0.239234449760766	0	0	0	0	0	0.708426547352722	1.61566242159285	0	0	0.139070680628272	0.0798722044728434	0	0	0	0	0	0.0914591248065288	0.277696579947384	0.563613135943488	0	0	0.152045005321575	0.133868808567604	0	0
"GB-GCA-902646515.1-CACRCQ010000098.1"	0.562185619883618	0.162651214801261	0	0	0	0	0.588903812377312	0.253436007408129	0.207968476357268	0.143198090692124	0.165837479270315	0.168792198049512	0.540354104391814	0.356468861396519	0.145620969419596	0.0817577925396014	0.566546762589928	0.351310292442081	0.356769926905673	0.545296814970876	0	0	0.341296928327645	0.729757006443599	0.474476439790576	0.303514376996805	0.508449229848961	0.476149251147087	0.211916211590187	0.148024794153021	0.697501185074829	0.619107921767272	0	0	0.303927680798005	0.375469336670839	0.456135015964726	0.480352783683755	0.538498633660183	0.594504458783441
"GB-GCA-905197495.1-CAJJZB010000005.1"	0	0	0.374041518608566	0.974025974025974	0.460617227084293	1.18233339847567	0	0	0.229859894921191	0.0636435958631663	0	0	0.494366521039319	1.42587544558608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129521694883893	0	0	0	0	0	0	0	0	0	0
"GB-GCA-905198405.1-CAJKCU010000072.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542574604008051	2.63954661905132	0	0	0.463586062509347	0.406891178252965	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-905199545.1-CAJKGW010000002.1"	0	0	0.187020759304283	0.796930342384888	0	0	0.413265833247236	0.350911394872795	0	0	0	1.05026256564141	0.425385146010577	0.775843992451248	0.249635947576451	0.163515585079203	0	0	0	0	0	0	0.306292115165835	1.59149134383976	0	0	2.19829519964109	1.50636308544715	0.130409976363192	0.111018595614765	0.257330534299451	0.211059518784297	0	0	0.810473815461347	1.6270337922403	0	0	0.401864651985211	0.16675125063438
"GB-GCA-905205225.1-CAJLCQ010000084.1"	0	0	0.589115391808491	1.00354191263282	0.184246890833717	0.12702755520813	0.154974687467714	0.64333755726679	0	0	0	0.0562640660165041	1.26465854219361	0.712937722793038	0.197628458498024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393977768397355	0	0	0	0	0	0	0	0.0870006525048938
"GB-GCA-905208235.1-CAJLOF010000165.1"	0	0	0	0	0	0.947820988860661	0.309949374935427	0	0.383099824868652	0	0.585308750365818	0.665791447861966	0	0	0	0	1.68165467625899	1.5571591340676	0	0	0.270320656226696	3.96312488120129	0	0	0	0	0	0	0	0	0	0	1.33732826658872	3.41925302472383	0.506546134663342	0.537436501509239	0	0	1.24578042115416	0.355252664394983
"GB-GCA-905208315.1-CAJLOS010000002.1"	0	0	0	0	0	0	0	0	0	0	0.351185250219491	1.5847711927982	0	0	0.135219471603911	0	1.56474820143885	0.939992404101785	0	0	0	0	0	0	0.18815445026178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137751033132749
"GB-GCA-905212165.1-CAJMDO010000177.1"	2.2092908570865	1.3418725221104	0	0.34435261707989	0.333947489636112	0.361539964823139	0	0	0	0	0	0	0	0	0	0	0	0	2.37556561085973	2.35469079191969	0	0	0	0	0.49901832460733	0	0	0	0	0	0	0	0	0	0	0	2.35669758248442	1.61430033860934	1.28596688635268	1.97926484448633
"GB-GCA-905213495.1-CAJMIO010000037.1"	0	0	2.69309893398167	0.118063754427391	0	0	0	0	0	0	0	1.70667666916729	0	0	0	0	4.73920863309352	3.36118496012153	0	0	12.0805369127517	6.50066527276183	0	0	0	0	0	0	0	0	4.55068734340083	1.31560433375545	0	0	0	0	0	0.354358610914245	0	0.435003262524469
"MJ005-barcode35-umi22340bins-ubs-10"	0	0	0	0	0.0806080147397513	0	0	0	0.0547285464098074	0	0	0	0	0	0	0.0408788962698007	0	0	0	0	0	0	0	0	0	0	0	0	0.105958105795093	0.101767045980202	0.115121554818176	0.119600393977768	0	0	0	0	0	0	0	0
"MJ005-barcode50-umi71359bins-ubs-3"	0	0	0	0	0	0	0	0	0.207968476357268	0.318217979315831	0	0	0	0	1.41460370293322	1.58405723045478	0	0	0	0	0	0	0	0	0	0	0.0224315836698071	0	0.268970576249083	0.185030992691276	0	0	0	0	0	0	0	0	0	0
"MJ005-barcode50-umi85770bins-ubs-3"	0	0	0.121563493547784	0.0196772924045651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244518705680985	0.379313535017115	0.203155684973251	0.239200787955537	0	0	0	0	0	0	0	0
"MJ005-barcode50-umi9940bins-ubs-19"	0	0	0	0	0.103638876093966	0	0	0	0	0	0	0	0.40239135433433	0.629062696582093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072335637357338	0.145001087508156
"MJ006-1-barcode25-umi129490bins-ubs-3"	0	0	0	0	0	0	0.712883562351483	0.116970464957598	0	0.0795544948289578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255773165741011	0.225445254377395	0	0	0.0988292534590239	0	0	0
"MJ006-1-barcode26-umi83097bins-ubs-5"	0	0	0	0	0	0.27359781121751	0	0.185203236182864	0	0	0.0877963125548727	0.178169542385596	0	0	0	0	0	0	0.182735816219979	0.173503532036188	0	0	0	0	0.392670157068063	0.766773162939297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode27-umi100072bins-ubs-4"	0	0	0.149616607443426	0.0295159386068477	0.126669737448181	0.0293140512018761	0	0	0	0	0	0	0	0.11532816104005	0.0520074890784273	0.0204394481349004	0	0	0	0	0	0	0	0	0.12270942408377	0.143769968051118	0	0	0.0896568587496944	0.0277546489036914	0	0	0	0	0	0	0	0	0.0241118791191127	0.0507503806278547
"MJ006-1-barcode28-umi113461bins-ubs-4"	0	0	0	0	0	0	0	0	0.218914185639229	0.190930787589499	0	0	0	0	0	0	0	0	0.060911938739993	0.161110422605032	0	0	0	0	0	0	0	0	0.211916211590187	0.120270145249329	0.541748493262003	0.436189672154214	0	0	0	0	0	0	0.15270856775438	0.0942507068803016
"MJ006-1-barcode28-umi121246bins-ubs-4"	4.04379130091725	2.80573345532174	0	0	0	0	0	0	0	0	0	0	5.18510002299379	5.46236108198784	0	0	0	0	1.92307692307692	2.04486305614079	0	0	0	0	0.37630890052356	0.111821086261981	0	0	0.236368082158285	0.351558886113424	0	0	0	0	0	0	1.33039379656378	0.748090400818962	0	0
"MJ006-1-barcode28-umi127119bins-ubs-4"	0	0	0	0	0.633348687240903	0.263826460816885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3903803131991	0.351644174111386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode28-umi141536bins-ubs-3"	0	0	0	0	0	0	0.557908874883769	0	0.459719789842382	0.143198090692124	0	0	0	0	0.0728104847097982	0	0.179856115107914	0.170907709836688	0.0261051166028542	0	0	0	0	0	0	0	0.12711230746224	0	0	0	0.0474029931604253	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode28-umi144986bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405658414811733	0.296371997956055	0	0	0.6265227984685	0.173503532036188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275502066265497
"MJ006-1-barcode28-umi161825bins-ubs-3"	0	0	0.177669721339069	0.157418339236521	0	0.0879421536056283	0.154974687467714	0.19495077492933	0	0	0	0	0	0	0	0.112416964741952	0.206834532374101	0.104443600455754	0.14792899408284	0.322220845210063	0	0	0	0	0	0.215654952076677	0.740242261103634	1.04752835252359	0.293422446817181	0.185030992691276	0	0	0	0	1.27026184538653	0.647868659353604	0	0	0.160745860794085	0
"MJ006-1-barcode28-umi206900bins-ubs-3"	2.51504093105829	0.579444952729491	0	0	0	0.195427008012507	0.216964562454799	0.204698313675797	0.306479859894921	0	0	0	0.448378937686825	0.712937722793038	0	0	0	0	0.400278454577097	0.694014128144751	0	0	0	0	2.76505235602094	2.82747603833866	1.16644235082997	0.978270279629469	2.20881897465156	1.12868905541678	0.365680232951852	0.703531729280991	0.613855597778427	0.398286616066732	0.264962593516209	0.15460502098211	3.20054736201916	3.43334120796913	0	0
"MJ006-1-barcode28-umi234636bins-ubs-3"	0	0.0304971027752364	0.121563493547784	0	0.195762321510824	0.341997264021888	0	0	0	0	0	0	0.0574844791906185	0	0	0	0	0	0	0.0619655471557814	0	0	0	0	0.0981675392670157	0	0	0	0	0	0	0	0	0	0	0	0.205260757184127	0.535475234270415	0	0
"MJ006-1-barcode30-umi103557bins-ubs-4"	0	0	0	0	0	0	0	0	0	0.190930787589499	0	0	0.0574844791906185	0	0	0	0	0	0	0	0	0	0	0	0.253599476439791	0.12779552715655	0	0	0	0	0	0	0	0	0	0	0	0	0.112522102555859	0.079750598129486
"MJ006-1-barcode30-umi116589bins-ubs-5"	0.11835486734392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296371997956055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176820446873493	0.290002175016313
"MJ006-1-barcode30-umi146993bins-ubs-3"	0.295887168359799	0	0.233775949130353	0.245966155057064	0	0.341997264021888	0.692220270689121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327225130890052	0.255591054313099	0	0	0.30972369386258	0	0.230243109636351	0	0	0	0	0	0.258476509046678	0.173241987558075	0	0
"MJ006-1-barcode30-umi225015bins-ubs-3"	0	0	0	0.236127508854782	0	0.312683212820012	0	0	0.514448336252189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0633178556352891	2.21426483484361	2.93830314871872	0	0	0.387714763570017	0.275612252933302	0	0
"MJ006-1-barcode31-umi13438bins-ubs-16"	0	0	0	0.0983864620228257	0	0	0	0	0	0	0	0	0	0	0.218431454129395	0	0	0.0189897455374098	0	0.0495724377246251	0.102535421327368	0	0	0.0776337240897446	0	0	0	0	0	0	0.291189815128327	0.161812297734628	0	0	0.116895261845387	0.110432157844364	0	0	0	0.0362502718770391
"MJ006-1-barcode31-umi40280bins-ubs-9"	1.84436334944275	3.17169868862458	0	0	0.380009212344542	0.586281024037522	0	0	0.831873905429072	0.652346857597454	0	0	0.954242354564268	0.849234640385825	0	0	0	0	0	0	0.633855331841909	0.418171450294621	0	0.240664544678208	0.229057591623037	0	0	0	0	0	0	0	0	0	0	0	0.136840504789418	0	0	0.239251794388458
"MJ006-1-barcode31-umi49825bins-ubs-7"	0.138080678567906	0.243976822201891	0	0	0	0	0	0	0	0.127287191726333	0	0	0	0	0.904930309964635	0.899335717935616	0	0	0	0	0	0	0	0	0.0654450261780105	0.143769968051118	0	0	0	0	0	0	0	0	0	0	0	0	0.217006912072014	0.181251359385195
"MJ006-1-barcode32-umi100692bins-ubs-4"	1.53861327547095	0.487953644403782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562566519689828	0.921332388377038	0	0
"MJ006-1-barcode32-umi69631bins-ubs-7"	0.187395206627873	0.111822710175867	0	0	0	0	0	0	0	0	0	0	0.114968958381237	0.146781295869155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171163093976689	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode34-umi107970bins-ubs-4"	0	0	0	0	0.103638876093966	0	0.237627854117161	0.126718003704065	0	0	0	0	0	0	0	0	0.26978417266187	0.161412837067983	0	0	0	0	0	0	0	0	0	0.0519435546705913	0.431983046703073	0.397816634286243	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode34-umi121582bins-ubs-4"	0	0	1.23433701140827	1.42660369933097	0.852141870105942	0.840336134453782	0.0619898749870854	0	0	0	0	0	0.206944125086227	0.167750052421891	1.06095277719992	0.950434338272867	0.206834532374101	0	0	0	0.167785234899329	0	0	0	0	0.383386581469649	0	0.441520214700026	1.23074415192762	0.638356924784901	0	0.0984944420993387	0	0	0	0.257675034970183	0	0	0.546535926699887	0.56550424128181
"MJ006-1-barcode34-umi136001bins-ubs-3"	0	0	0.205722835234711	0.34435261707989	1.35882081989866	0.410396716826265	0	0	0	0	0	0	0	0	0.395256916996047	0	0	0	0.130525583014271	0	0.810961968680089	0	0	0	0.458115183246073	1.14217252396166	0	0	0.301573070339881	0.120270145249329	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode34-umi151564bins-ubs-4"	0	0	0	0	0	0	2.66556462444467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173145182235304	0	0	0.101577842486626	0.246236105248347	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi110232bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23777824006657	1.41032192130812	5.54856115107914	4.2537030003798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi143487bins-ubs-3"	0.858072788243417	1.49435803598658	0	0	0	0.12702755520813	0	0	0.0985113835376532	0.461416070007955	0	0	2.04644745918602	0.555672048647515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456434917271171	0.305301137940605	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi166670bins-ubs-3"	0	0.233811121276812	0	0	0.184246890833717	0.214969708813758	0	0	0.328371278458844	0	0	0	0	0	0.426461410443104	0	0.161870503597122	0.113938473224459	0	0	0	0	0	0	0	0	0	0	0	0.138773244518457	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode36-umi113965bins-ubs-4"	0	0	0	0	0.230308613542146	0.195427008012507	0	0.0389901549858661	0.525394045534151	0.286396181384248	0	0	0.379397562658082	0.356468861396519	0.384855419180362	0.183955033214103	0.0449640287769784	0	0	0	0	0	0	0.163030820588464	0	0.023961661341853	0.201884253028264	0.173145182235304	0.130409976363192	0.148024794153021	0.230243109636351	0.253271422541157	0	0	0.077930174563591	0.0883457262754914	0	0.244113709740924	0.160745860794085	0.282752120640905
"MJ006-1-barcode37-umi101248bins-ubs-4"	0.246572640299832	0	0.205722835234711	0	0.414555504375864	0.312683212820012	0	0.360658933619261	0.591068301225919	0.238663484486874	0.107306604233733	0.618904726181545	0.287422395953093	0.167750052421891	0	0	0	0.778579567033802	0	0	0	0	0.595081823750766	0	0	0	0.134589502018843	0.519435546705913	0.130409976363192	0.166527893422148	0.785535315229905	0	0	0	1.29364089775561	0.338658617389384	0.592975520754143	0.370107882510434	0	0
"MJ006-1-barcode37-umi107576bins-ubs-4"	0	0.101657009250788	0	0	0	0	0.68188862485794	0	0	0.222752585521082	0	0	0	0	0	0	0	0	0	0.223075969760813	0	0	0.113765642775882	0	0	0	0	0	0	0	0.148980835647051	0.126635711270578	0	0	0	0	0	0	0.474200289342549	0
"MJ006-1-barcode37-umi113304bins-ubs-4"	0	0	0	0	0.380009212344542	0.283369161618136	0	0	0.186077057793345	0.20684168655529	0	0	0	0	0.499271895152902	0.265712825753705	0	0	0	0	0	0	0	0	0.12270942408377	0.271565495207668	0	0	0	0	0	0	0	0	0	0	0	0	0.0642983443176338	0
"MJ006-1-barcode37-umi146593bins-ubs-3"	1.60765361475491	0.579444952729491	0	0	0	0	0	0	0.492556917688266	0.700079554494829	0	0	0.609335479420556	1.09037534074229	0.218431454129395	0.224833929483904	0	0	0	0	0	0	0.402555351360812	0.636596537535906	2.7895942408377	2.73162939297125	0	0	0	0	0.785535315229905	0.576896018010412	0.613855597778427	0.413316299691891	0.358478802992519	0	0.722213775277482	0.724466493424679	0	0.406003045022838
"MJ006-1-barcode37-umi163344bins-ubs-3"	0	0	0	0	0	0	0	0	0.0875656742556918	0	0	0	0	0	0.270438943207822	0.173735309146653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101309226932668	0.125156445556946	0	0	0	0
"MJ006-1-barcode37-umi167390bins-ubs-3"	0	0	0	0	0.0921234454168586	0	0	0	0	0	0	0.0937734433608402	0.183950333409979	0.11532816104005	0.478468899521531	0.296371997956055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi236242bins-ubs-3"	0.138080678567906	0	0	0	0	0	0	0	0.153239929947461	0.30230708035004	0	0	0.252931708438722	0.125812539316419	0.603286873309757	0.204394481349004	0	0	0	0	0	0	0	0	0.0899869109947644	0.175718849840256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi101062bins-ubs-4"	0	0	0	0	0	0	0	0	0.186077057793345	0.397772474144789	1.55106818846942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1741214057508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi101300bins-ubs-4"	0	0	0.177669721339069	0.108225108225108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171163093976689	0.0555092978073827	0	0	0	0	0	0	0	0	0.0642983443176338	0.137751033132749
"MJ006-1-barcode38-umi103318bins-ubs-4"	0.0690403392839531	0	0.54236020198242	0	0	0.0683994528043776	0	0	0.273642732049037	1.08194112967383	5.17998244073749	0	0	0	0	0.0715380684721512	0	0	0	0	0	0	0	0	0	0	0	0	0.521639905452767	1.23045610139698	0	0	0	0	0	0	0	0	0.369715479826394	0.500253751903139
"MJ006-1-barcode38-umi117112bins-ubs-4"	0.355064602031759	0.213479719426654	0	0	0	0	0	0.126718003704065	0	0	0.0877963125548727	0.0937734433608402	0	0	0.145620969419596	0	0	0	0.191437521754264	0	0	0	0	0	0	0.0638977635782748	0	0	0	0	0	0	0	0	0	0	0	0	0.241118791191127	0
"MJ006-1-barcode38-umi124575bins-ubs-4"	0	0	0	0	0	0	0	0	0	0.111376292760541	0	0	0	0	0	0	0	0	0.16533240515141	0.0867517660180939	0	0	0.0700096263236195	0.0698703516807701	0	0.103833865814696	0	0	0.0326024940907979	0.0462577481728189	0	0	0	0	0	0.15460502098211	0.12163600425726	0.110244901173321	0	0
"MJ006-1-barcode38-umi127331bins-ubs-3"	0	0	0.27118010099121	0.482093663911846	0	0	0	0	0	0.620525059665871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288885510110993	0.346483975116151	0	0
"MJ006-1-barcode38-umi130817bins-ubs-3"	0.226846829075846	0	0	0	0	0	0	0	0	0	0	0	0.321913083467464	0.345984483120151	0	0	0	0	0.156630699617125	0.161110422605032	0	0	0	0	0.245418848167539	0.287539936102236	0	0	0	0	0	0	0	0	0.202618453865337	0.132518589413237	0.0836247529268664	0	0.297379842469056	0.558254186906402
"MJ006-1-barcode38-umi134722bins-ubs-3"	0	0	0	0	0	0.938049638460035	0	0	0	0	0	0.440735183795949	0	0	0	0	0	0	0.400278454577097	0.359400173503532	0	0	0	0	0.99803664921466	2.1405750798722	0.433677284282937	0	0	0	0	0	0	0	0.631234413965087	0	0	0.18111662335617	0	0.377002827521206
"MJ006-1-barcode38-umi139950bins-ubs-3"	0.404379130091725	0.487953644403782	0	0	0	0	0	0	0	0	0.0780411667154424	0	0	0	0	0	0	0	0.060911938739993	0.161110422605032	0	0	0.463813774393979	1.94084310224361	0	0	0	0	0	0	0	0	0	0	0	0.0736214385629095	0	0	0	0
"MJ006-1-barcode38-umi148279bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208840932822833	0.272648407485438	0	0	0	0	0.212696335078534	0.103833865814696	0	0	0	0	0	0	0	0	0	0	0	0	0.104484809516155	0
"MJ006-1-barcode38-umi149391bins-ubs-4"	0	0	0	0	0.115154306771073	0.156341606410006	0	0	0.197022767075306	0	0	0.131282820705176	0	0	0	0	0	0	0	0	0	0.1900779319521	0	0	0	0	0	0	0.203765588067487	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi155073bins-ubs-3"	0	0	0.252478025060782	0.334513970877607	0	0	0	0	0	0	0.253633791825188	0	0	0	0.80091533180778	0.429228410832908	0	0	0.16533240515141	0	0	0	0	0	0	0.527156549520767	0	0	0	0	0	0.112565076684958	0	0	0	0	0	0	0.144671274714676	0.290002175016313
"MJ006-1-barcode38-umi157215bins-ubs-3"	0	0	0.149616607443426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106348167539267	0	0.583221175414984	0.406891178252965	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi157629bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.159108989657916	0	0	0	0	0.998543790305804	1.22636688809402	0	0	0.0348068221371389	0	9.39597315436242	0.180574035354495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi157855bins-ubs-3"	0	0	0	0.295159386068477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247603833865815	0	0	0	0	0	0	0	0	0	0	0	0	0.98858704388362	1.14550859131443
"MJ006-1-barcode38-umi160185bins-ubs-3"	0.295887168359799	0.3354681305276	0	0	0	0	0	0	0.394045534150613	0	0	0	0	0	0	0	1.00719424460432	0.208887200911508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260306739833967	0	0	0	0	0	0	0	0.377002827521206
"MJ006-1-barcode38-umi170558bins-ubs-3"	0	0	0.0374041518608566	0	0.0690925840626439	0.136798905608755	0	0	0	0	0	0	0	0	0	0	0.45863309352518	0.351310292442081	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175882932320248	0	0	0	0	0	0	0	0
"MJ006-1-barcode39-umi100321bins-ubs-4"	0.295887168359799	0	0	0	0.368493781667434	0	0	0.545862169802125	0	0	0	0	0	0.492765778989306	2.11150405658415	3.12723556463975	0	0	0	0.210682860329657	0.111856823266219	0	0	0	0	0	0	0	0.228217458635586	0	0	0.267342057126776	0	0.338167881566093	0	0	0	0	0	0
"MJ006-1-barcode39-umi105973bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98021582733813	1.5571591340676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12163600425726	0.173241987558075	0	0
"MJ006-1-barcode39-umi107659bins-ubs-4"	0.147943584179899	0.182982616651418	0	0	0	0	0	0	0.0656742556917688	0	0	0	0	0.0838750262109457	0	0	0	0	0	0	0	0	0	0.908314571850012	0	0	0	0	0	0	0.128665267149726	0.112565076684958	0	0	0	0	0.167249505853733	0.228364438144736	0	0.290002175016313
"MJ006-1-barcode39-umi118076bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436862908258789	0.357690342360756	0	0	0	0	0	0	0	0.131977330952566	0	0	0	0	0	0	0.142208979481276	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode39-umi147946bins-ubs-3"	0	0	0.102861417617356	0.295159386068477	0	0	0	0	0	0	0	0	0	0	0.312044934470564	0.500766479305059	0	0	0	0	0	0	0.148770455937691	0.100923841316668	0	0.191693290734824	0	0	0	0	0	0	0	0	0.124688279301746	0	0	0	0	0
"MJ006-1-barcode39-umi157933bins-ubs-3"	0.226846829075846	0.701433363830436	0.0374041518608566	0.816607634789453	0.126669737448181	0.0977135040062537	0	0	0	0	0	0	0.114968958381237	0	0.956937799043062	1.63515585079203	0	0	0.435085276714236	0.309827735778907	0	0	0	0.458038972129493	0	0	0	0	0	0.0462577481728189	0.677185616577504	0.0633178556352891	0.0292312189418299	0	0	0	0.387714763570017	0.102370265375226	0.337566307667578	0
"MJ006-1-barcode39-umi169144bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.461416070007955	0	0	0	0	0	0.245273377618804	0	0	0	0.63204858098897	0	0	0.192526472389954	0	0	0	0	0	0	0	0.237014965802126	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode39-umi173707bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354213273676361	0.646264968637141	0.148770455937691	0.194084310224361	0	0	0	0	0.0489037411361969	0	0	0	0	0	0.25716957605985	0	0	0	0	0
